article_name,country,region,revision_id,article_quality,population
Nguon Nhel,Cambodia,ASIA,769381746.0,Stub,15.497
Khuon Sodary,Cambodia,ASIA,769381831.0,Stub,15.497
Sok Pheng,Cambodia,ASIA,769447485.0,Stub,15.497
Say Chhum,Cambodia,ASIA,769929584.0,Stub,15.497
Im Sothy,Cambodia,ASIA,771408501.0,Stub,15.497
Eng Chhai Eang,Cambodia,ASIA,773103096.0,Stub,15.497
Heng Pov,Cambodia,ASIA,773157273.0,Start,15.497
Him Chhem,Cambodia,ASIA,773455924.0,Stub,15.497
Ho Non,Cambodia,ASIA,773694865.0,Stub,15.497
Ho Vann,Cambodia,ASIA,773695304.0,Stub,15.497
Hul Savorn,Cambodia,ASIA,774100291.0,Stub,15.497
Pol Hom,Cambodia,ASIA,776153762.0,Stub,15.497
Thong Khon,Cambodia,ASIA,777665222.0,Stub,15.497
Hor Namhong,Cambodia,ASIA,777765537.0,C,15.497
Keo Saphal (Siem Reap politician),Cambodia,ASIA,778675539.0,Stub,15.497
Keo Saphal (Takeo politician),Cambodia,ASIA,778675542.0,Stub,15.497
Khek Vandy,Cambodia,ASIA,778806364.0,Stub,15.497
Khun Haing,Cambodia,ASIA,778825745.0,Stub,15.497
Khy Taing Lim,Cambodia,ASIA,778830534.0,Stub,15.497
Kimsour Phirith,Cambodia,ASIA,778947267.0,Stub,15.497
Kuoch Ky,Cambodia,ASIA,779440080.0,Stub,15.497
Kuoy Bunroeun,Cambodia,ASIA,779441002.0,Stub,15.497
Chou Bun Eng,Cambodia,ASIA,779541149.0,Start,15.497
Ke Sovannaroth,Cambodia,ASIA,779541334.0,Stub,15.497
Norodom Rattana Devi,Cambodia,ASIA,779541359.0,Stub,15.497
Norodom Vichara,Cambodia,ASIA,779541415.0,Stub,15.497
Nin Saphon,Cambodia,ASIA,779541481.0,Stub,15.497
Tioulong Saumura,Cambodia,ASIA,779541578.0,Start,15.497
Som Kimsuor,Cambodia,ASIA,779541650.0,Stub,15.497
Suy Sem,Cambodia,ASIA,780608915.0,Stub,15.497
Sourn Serey Ratha,Cambodia,ASIA,780691538.0,Stub,15.497
Ly Son,Cambodia,ASIA,782622853.0,Stub,15.497
Ly Thuch,Cambodia,ASIA,782622857.0,Stub,15.497
List of heads of state of Cambodia,Cambodia,ASIA,782894395.0,C,15.497
Son Sann,Cambodia,ASIA,783107330.0,C,15.497
Mam Bun Neang,Cambodia,ASIA,783142781.0,Stub,15.497
Chan Sarun,Cambodia,ASIA,783239117.0,Stub,15.497
Mao Monyvann,Cambodia,ASIA,783294124.0,Stub,15.497
Men Sam An,Cambodia,ASIA,784442393.0,Stub,15.497
Mey Norn,Cambodia,ASIA,784629286.0,Stub,15.497
Sok An,Cambodia,ASIA,784962640.0,C,15.497
Yem Sambaur,Cambodia,ASIA,786198076.0,Start,15.497
Yim Sovann,Cambodia,ASIA,786409843.0,C,15.497
Ek Yi Oun,Cambodia,ASIA,786826707.0,Stub,15.497
Lu Laysreng,Cambodia,ASIA,787016670.0,Stub,15.497
Math Ly,Cambodia,ASIA,787260537.0,Stub,15.497
Chem Widhya,Cambodia,ASIA,787978108.0,Start,15.497
Pa Socheatvong,Cambodia,ASIA,788070748.0,Stub,15.497
Governor of Phnom Penh,Cambodia,ASIA,788070776.0,Stub,15.497
Son Sen,Cambodia,ASIA,788368060.0,C,15.497
Pen Sovan,Cambodia,ASIA,788398926.0,Start,15.497
Sak Sutsakhan,Cambodia,ASIA,788540352.0,C,15.497
Amath Yashya,Cambodia,ASIA,788758065.0,Stub,15.497
Tong Siv Eng,Cambodia,ASIA,788799479.0,Stub,15.497
Norodom Chakrapong,Cambodia,ASIA,788905950.0,GA,15.497
Prak Sokhon,Cambodia,ASIA,790023943.0,Start,15.497
Khieu Samphan,Cambodia,ASIA,792012094.0,C,15.497
Sisowath Sirik Matak,Cambodia,ASIA,792274582.0,C,15.497
Sam Sary,Cambodia,ASIA,792556486.0,Start,15.497
Tou Samouth,Cambodia,ASIA,792731504.0,Start,15.497
Yun Yat,Cambodia,ASIA,793218721.0,Stub,15.497
Khieu Ponnary,Cambodia,ASIA,793723115.0,Start,15.497
Cham Prasidh,Cambodia,ASIA,793746447.0,Start,15.497
Ung Huot,Cambodia,ASIA,794239262.0,Start,15.497
Veng Sereyvuth,Cambodia,ASIA,794714434.0,Stub,15.497
Ieng Mouly,Cambodia,ASIA,795214039.0,Stub,15.497
Pou Sothirak,Cambodia,ASIA,796696955.0,Stub,15.497
Chea Sim,Cambodia,ASIA,797224256.0,C,15.497
Hu Nim,Cambodia,ASIA,797444265.0,C,15.497
Sim Var,Cambodia,ASIA,797618265.0,Start,15.497
Bin Chhin,Cambodia,ASIA,797673057.0,Stub,15.497
Sim Ka,Cambodia,ASIA,798039997.0,Stub,15.497
Hou Yuon,Cambodia,ASIA,798241496.0,C,15.497
Phiset Phanit,Cambodia,ASIA,799124051.0,Stub,15.497
Norodom Sihanouk,Cambodia,ASIA,799302232.0,FA,15.497
Pao Ham Phan,Cambodia,ASIA,799453681.0,Stub,15.497
Heng Samrin,Cambodia,ASIA,799719505.0,Start,15.497
Kang Kek Iew,Cambodia,ASIA,799772448.0,C,15.497
Leng Ngeth,Cambodia,ASIA,800087187.0,Stub,15.497
Spouse of the Prime Minister of Cambodia,Cambodia,ASIA,800348414.0,Stub,15.497
Nhiek Tioulong,Cambodia,ASIA,801079233.0,Start,15.497
Keo Puth Rasmey,Cambodia,ASIA,801523347.0,Stub,15.497
Khem Veasna,Cambodia,ASIA,802456666.0,C,15.497
Tea Banh,Cambodia,ASIA,802643748.0,Start,15.497
Ieng Sary,Cambodia,ASIA,802839704.0,C,15.497
Son Ngoc Minh,Cambodia,ASIA,803084525.0,Start,15.497
List of monarchs of Cambodia,Cambodia,ASIA,803230439.0,C,15.497
Ran Serey Leakhena,Cambodia,ASIA,803481048.0,Stub,15.497
Lon Non,Cambodia,ASIA,803936929.0,C,15.497
Lon Nil,Cambodia,ASIA,803936986.0,Start,15.497
Mu Sochua,Cambodia,ASIA,804631223.0,C,15.497
Penn Nouth,Cambodia,ASIA,804717865.0,Start,15.497
Hang Chuon Naron,Cambodia,ASIA,804785628.0,Start,15.497
Hong Sun Huot,Cambodia,ASIA,805459200.0,Stub,15.497
Sam Rainsy,Cambodia,ASIA,805740662.0,C,15.497
Nuon Chea,Cambodia,ASIA,805876135.0,C,15.497
Kao Kim Hourn,Cambodia,ASIA,805905770.0,B,15.497
Ieng Thirith,Cambodia,ASIA,806833311.0,C,15.497
Chau Sen Cocsal Chhum,Cambodia,ASIA,806931313.0,C,15.497
Sar Kheng,Cambodia,ASIA,806997998.0,GA,15.497
Aun Pornmoniroth,Cambodia,ASIA,807003284.0,Start,15.497
Lon Nol,Cambodia,ASIA,807025761.0,GA,15.497
Robert Douglas Cook,Canada,NORTHERN AMERICA,401577829.0,Stub,38.19
List of Canadian incumbents by year,Canada,NORTHERN AMERICA,477962574.0,Stub,38.19
List of 2009 Canadian incumbents,Canada,NORTHERN AMERICA,632008524.0,Start,38.19
Rossy Barbour,Canada,NORTHERN AMERICA,653527941.0,Stub,38.19
Les Scheininger,Canada,NORTHERN AMERICA,667821864.0,C,38.19
Patrick Canning,Canada,NORTHERN AMERICA,667873261.0,Start,38.19
Gerald Hill (politician),Canada,NORTHERN AMERICA,670917017.0,Stub,38.19
John R. O'Dea,Canada,NORTHERN AMERICA,670971940.0,Stub,38.19
Samuel J. Hefferton,Canada,NORTHERN AMERICA,671122320.0,Start,38.19
Alexander Dunphy,Canada,NORTHERN AMERICA,676610041.0,Stub,38.19
Gordon Dawe,Canada,NORTHERN AMERICA,676612108.0,Stub,38.19
Paul Thoms,Canada,NORTHERN AMERICA,676732644.0,Stub,38.19
Frederick B. Rowe,Canada,NORTHERN AMERICA,676734572.0,Stub,38.19
Allan Evans (politician),Canada,NORTHERN AMERICA,676782180.0,Stub,38.19
Luke Woodrow,Canada,NORTHERN AMERICA,676947124.0,Stub,38.19
William G. Patterson,Canada,NORTHERN AMERICA,677094551.0,Stub,38.19
Freeman White (politician),Canada,NORTHERN AMERICA,677724847.0,Stub,38.19
William J. MacNeil,Canada,NORTHERN AMERICA,677769770.0,Stub,38.19
John Collins (Canadian politician),Canada,NORTHERN AMERICA,679623758.0,Stub,38.19
Barry Hynes,Canada,NORTHERN AMERICA,680618797.0,Stub,38.19
Brendan Howard,Canada,NORTHERN AMERICA,684050793.0,Stub,38.19
Wilson Callan,Canada,NORTHERN AMERICA,684903534.0,Stub,38.19
Rod Moores,Canada,NORTHERN AMERICA,684903869.0,Stub,38.19
List of 2010 Canadian incumbents,Canada,NORTHERN AMERICA,688697227.0,Start,38.19
Harold Collins (Canadian politician),Canada,NORTHERN AMERICA,690205437.0,Stub,38.19
Speaker of the Legislative Assembly of the Province of Canada,Canada,NORTHERN AMERICA,691747234.0,Stub,38.19
"Rhinoceros Party of Canada candidates, 1980 Canadian federal election",Canada,NORTHERN AMERICA,698077739.0,Stub,38.19
David John Rankin,Canada,NORTHERN AMERICA,703226576.0,Stub,38.19
Robert Melville Smith,Canada,NORTHERN AMERICA,704136762.0,Stub,38.19
Myra Freeman,Canada,NORTHERN AMERICA,704516768.0,Start,38.19
Evelyn Shannon,Canada,NORTHERN AMERICA,705247791.0,Stub,38.19
George Little (Manitoba politician),Canada,NORTHERN AMERICA,705386024.0,Stub,38.19
Michael Rojeski,Canada,NORTHERN AMERICA,705436088.0,Stub,38.19
Gudmundur Fjelsted,Canada,NORTHERN AMERICA,705539849.0,Stub,38.19
Samuel Fletcher,Canada,NORTHERN AMERICA,705547266.0,Stub,38.19
John Crane (Canadian politician),Canada,NORTHERN AMERICA,706430270.0,Stub,38.19
Milton Peach,Canada,NORTHERN AMERICA,706597779.0,Stub,38.19
Claude Sheppard,Canada,NORTHERN AMERICA,706758502.0,Stub,38.19
Don Hollett,Canada,NORTHERN AMERICA,706934829.0,Stub,38.19
Art Reid,Canada,NORTHERN AMERICA,706942745.0,Stub,38.19
David Secord,Canada,NORTHERN AMERICA,707172907.0,Stub,38.19
Wally Firth,Canada,NORTHERN AMERICA,707297623.0,Stub,38.19
William R. Smallwood,Canada,NORTHERN AMERICA,707632311.0,Stub,38.19
C. Maxwell Lane,Canada,NORTHERN AMERICA,707684781.0,Stub,38.19
Charles Poulin,Canada,NORTHERN AMERICA,708179175.0,Stub,38.19
Pierre-Luc Paquette,Canada,NORTHERN AMERICA,708813010.0,Stub,38.19
Francis Badgley (merchant),Canada,NORTHERN AMERICA,708885126.0,Stub,38.19
Michel Sikyea,Canada,NORTHERN AMERICA,708967094.0,Start,38.19
List of 2003 Canadian incumbents,Canada,NORTHERN AMERICA,709329316.0,Start,38.19
List of 2004 Canadian incumbents,Canada,NORTHERN AMERICA,709329425.0,Start,38.19
List of 2002 Canadian incumbents,Canada,NORTHERN AMERICA,709407679.0,Start,38.19
List of 2001 Canadian incumbents,Canada,NORTHERN AMERICA,709407789.0,Start,38.19
List of 2000 Canadian incumbents,Canada,NORTHERN AMERICA,709408821.0,Start,38.19
List of 1999 Canadian incumbents,Canada,NORTHERN AMERICA,709408830.0,Start,38.19
List of 1998 Canadian incumbents,Canada,NORTHERN AMERICA,709408965.0,Start,38.19
Sonnee Cohen,Canada,NORTHERN AMERICA,709455764.0,Start,38.19
List of 1997 Canadian incumbents,Canada,NORTHERN AMERICA,709491780.0,Start,38.19
List of 1996 Canadian incumbents,Canada,NORTHERN AMERICA,709492005.0,Start,38.19
List of 1995 Canadian incumbents,Canada,NORTHERN AMERICA,709492007.0,Start,38.19
List of 1994 Canadian incumbents,Canada,NORTHERN AMERICA,709492025.0,Start,38.19
List of 1992 Canadian incumbents,Canada,NORTHERN AMERICA,709492105.0,Start,38.19
List of 1991 Canadian incumbents,Canada,NORTHERN AMERICA,709492467.0,Start,38.19
List of 1990 Canadian incumbents,Canada,NORTHERN AMERICA,709492558.0,Start,38.19
List of 2005 Canadian incumbents,Canada,NORTHERN AMERICA,709519440.0,Start,38.19
Cyril Keeper,Canada,NORTHERN AMERICA,710575028.0,C,38.19
Adam Aptowitzer,Canada,NORTHERN AMERICA,710619647.0,Stub,38.19
Yvon Picotte,Canada,NORTHERN AMERICA,710753764.0,Start,38.19
James Atebe,Canada,NORTHERN AMERICA,711104781.0,Start,38.19
List of 2007 Canadian incumbents,Canada,NORTHERN AMERICA,711603471.0,Start,38.19
Thomas Barnaby,Canada,NORTHERN AMERICA,712417981.0,Stub,38.19
Mark Evaloarjuk,Canada,NORTHERN AMERICA,712579431.0,Start,38.19
Jacques Bizard,Canada,NORTHERN AMERICA,712601441.0,Stub,38.19
Lawrence Martin (musician),Canada,NORTHERN AMERICA,712973728.0,C,38.19
Denis Viger,Canada,NORTHERN AMERICA,713249389.0,Stub,38.19
Aidan Maloney,Canada,NORTHERN AMERICA,713981300.0,Stub,38.19
Grafton Njootli,Canada,NORTHERN AMERICA,714172218.0,Stub,38.19
William Albert Boucher,Canada,NORTHERN AMERICA,714722019.0,Start,38.19
Marvin Gelber,Canada,NORTHERN AMERICA,715055224.0,Stub,38.19
Robert Robertson (politician),Canada,NORTHERN AMERICA,715359989.0,Stub,38.19
Maxime Lépine,Canada,NORTHERN AMERICA,716489196.0,Stub,38.19
Ambroise-Dydime Lépine,Canada,NORTHERN AMERICA,716690197.0,Stub,38.19
W. Garfield Case,Canada,NORTHERN AMERICA,716908156.0,B,38.19
Guy Williams (politician),Canada,NORTHERN AMERICA,716924009.0,Stub,38.19
May Birchard,Canada,NORTHERN AMERICA,716960979.0,Start,38.19
William Todd (1803–1873),Canada,NORTHERN AMERICA,717061600.0,Stub,38.19
Albert Planta,Canada,NORTHERN AMERICA,717154850.0,Stub,38.19
Jacques Viger (Member of the Assembly),Canada,NORTHERN AMERICA,717397656.0,Stub,38.19
Alexander Kennedy Isbister,Canada,NORTHERN AMERICA,717547859.0,Stub,38.19
Stuart Lyon Smith,Canada,NORTHERN AMERICA,717897492.0,Start,38.19
Michel Bénard,Canada,NORTHERN AMERICA,718265809.0,Stub,38.19
Maurice Laframboise,Canada,NORTHERN AMERICA,718852428.0,Start,38.19
James Isbister,Canada,NORTHERN AMERICA,719597828.0,Start,38.19
Jean-Charles Chapais,Canada,NORTHERN AMERICA,719598088.0,Start,38.19
List of 1993 Canadian incumbents,Canada,NORTHERN AMERICA,720131548.0,Start,38.19
List of 1989 Canadian incumbents,Canada,NORTHERN AMERICA,720131554.0,Start,38.19
List of 1988 Canadian incumbents,Canada,NORTHERN AMERICA,720131559.0,Start,38.19
List of 2008 Canadian incumbents,Canada,NORTHERN AMERICA,720133136.0,Start,38.19
John Judah Glass,Canada,NORTHERN AMERICA,720256444.0,Start,38.19
List of 1867 Canadian incumbents,Canada,NORTHERN AMERICA,721006116.0,Stub,38.19
Lazarus Phillips,Canada,NORTHERN AMERICA,721093245.0,Start,38.19
Samuel Hume Blake,Canada,NORTHERN AMERICA,721792566.0,Stub,38.19
Gilles Houde,Canada,NORTHERN AMERICA,722043055.0,Stub,38.19
Brenda Paris,Canada,NORTHERN AMERICA,723148572.0,C,38.19
Henry Judah,Canada,NORTHERN AMERICA,723249393.0,Stub,38.19
Rupert Bartlett,Canada,NORTHERN AMERICA,723252411.0,Stub,38.19
Peter Bercovitch,Canada,NORTHERN AMERICA,723253555.0,Start,38.19
Maurice Hartt,Canada,NORTHERN AMERICA,723253656.0,Start,38.19
Jerome Dinn,Canada,NORTHERN AMERICA,723271862.0,Stub,38.19
René Matteau,Canada,NORTHERN AMERICA,723308478.0,Stub,38.19
Tom Hickey (politician),Canada,NORTHERN AMERICA,723348093.0,Start,38.19
Myles Murray,Canada,NORTHERN AMERICA,723377038.0,Stub,38.19
Frederick Langdon Hubbard,Canada,NORTHERN AMERICA,723694660.0,Stub,38.19
Stephen Wallace (public servant),Canada,NORTHERN AMERICA,724068863.0,Stub,38.19
Harry Blank,Canada,NORTHERN AMERICA,724678615.0,Start,38.19
Hubert Kitchen,Canada,NORTHERN AMERICA,725395350.0,Stub,38.19
Uriah Strickland,Canada,NORTHERN AMERICA,725401345.0,Stub,38.19
Aubrey Gover,Canada,NORTHERN AMERICA,725401404.0,Stub,38.19
Alec Moores,Canada,NORTHERN AMERICA,725403647.0,Stub,38.19
Eugene Hiscock,Canada,NORTHERN AMERICA,725404809.0,Stub,38.19
H.R.V. Earle,Canada,NORTHERN AMERICA,725409378.0,Stub,38.19
Glenn Tobin,Canada,NORTHERN AMERICA,725417107.0,Stub,38.19
W. George Cross,Canada,NORTHERN AMERICA,726662002.0,Stub,38.19
François Beaulieu II,Canada,NORTHERN AMERICA,728457018.0,C,38.19
Alexander Macdonell of Greenfield,Canada,NORTHERN AMERICA,729104207.0,Stub,38.19
Steve Owens (politician),Canada,NORTHERN AMERICA,729767652.0,Start,38.19
Howard McCurdy,Canada,NORTHERN AMERICA,730002481.0,Start,38.19
Jeremy Akerman,Canada,NORTHERN AMERICA,730706462.0,C,38.19
Office-holders of Canada,Canada,NORTHERN AMERICA,730830430.0,Start,38.19
Louis Singer,Canada,NORTHERN AMERICA,733451024.0,Start,38.19
Edward Whelan (Canadian politician),Canada,NORTHERN AMERICA,734484063.0,Start,38.19
Wilfred McDonald,Canada,NORTHERN AMERICA,734799659.0,Start,38.19
Kevin Parsons Sr.,Canada,NORTHERN AMERICA,735721150.0,Stub,38.19
Hugh Twomey,Canada,NORTHERN AMERICA,735809835.0,Start,38.19
Alexander Grant Dallas,Canada,NORTHERN AMERICA,736826045.0,Stub,38.19
John L. Brown (Ontario politician),Canada,NORTHERN AMERICA,737118230.0,Stub,38.19
Jean Baptiste Wilkie,Canada,NORTHERN AMERICA,738242188.0,Start,38.19
Stanley Hall (politician),Canada,NORTHERN AMERICA,738943928.0,Stub,38.19
Samuel Genest,Canada,NORTHERN AMERICA,739134923.0,Start,38.19
David Berger (Canadian politician),Canada,NORTHERN AMERICA,740276158.0,Start,38.19
David Rotenberg,Canada,NORTHERN AMERICA,740276869.0,C,38.19
Aubrey Senior,Canada,NORTHERN AMERICA,740441527.0,Stub,38.19
Neil Fraser (civil servant),Canada,NORTHERN AMERICA,740482412.0,Stub,38.19
Thomas McKay (Northwest Territories politician),Canada,NORTHERN AMERICA,740863576.0,Start,38.19
Peter Fraser (Northwest Territories politician),Canada,NORTHERN AMERICA,740863717.0,Stub,38.19
Ron Ghitter,Canada,NORTHERN AMERICA,741266718.0,Start,38.19
Esau Schafer,Canada,NORTHERN AMERICA,742618365.0,Stub,38.19
Michael S. Martin,Canada,NORTHERN AMERICA,742989409.0,Stub,38.19
Wayne Jim,Canada,NORTHERN AMERICA,743342114.0,Stub,38.19
William Angus Dickson,Canada,NORTHERN AMERICA,743352732.0,Stub,38.19
James Laxer,Canada,NORTHERN AMERICA,743802406.0,Start,38.19
Robert Duncan Wilmot,Canada,NORTHERN AMERICA,743934426.0,Start,38.19
William Steeves,Canada,NORTHERN AMERICA,744260793.0,Start,38.19
List of Canadian ministries,Canada,NORTHERN AMERICA,744493549.0,Start,38.19
John Hamilton Gray (New Brunswick politician),Canada,NORTHERN AMERICA,744724453.0,Start,38.19
Lawrence Armstrong,Canada,NORTHERN AMERICA,744726413.0,Start,38.19
Peter Mitchell (politician),Canada,NORTHERN AMERICA,744887895.0,Start,38.19
George Benjamin (Orangeman),Canada,NORTHERN AMERICA,745111909.0,Start,38.19
Jean Alfred,Canada,NORTHERN AMERICA,745448033.0,Start,38.19
Moe Mantha Sr.,Canada,NORTHERN AMERICA,745453138.0,Start,38.19
Samuel Factor (Canadian politician),Canada,NORTHERN AMERICA,745678622.0,Start,38.19
Leon Crestohl,Canada,NORTHERN AMERICA,746467178.0,Start,38.19
Frederick E. Harrison,Canada,NORTHERN AMERICA,746471129.0,Start,38.19
Solomon Hart Green,Canada,NORTHERN AMERICA,746727879.0,Start,38.19
George T. Marsh,Canada,NORTHERN AMERICA,746891841.0,Stub,38.19
J. A. McCaul,Canada,NORTHERN AMERICA,746916216.0,Stub,38.19
John O'Neill (Canadian politician),Canada,NORTHERN AMERICA,747526324.0,Start,38.19
George Coles (politician),Canada,NORTHERN AMERICA,748140172.0,Start,38.19
John William Ritchie,Canada,NORTHERN AMERICA,749483611.0,Stub,38.19
Mickey Hennessy,Canada,NORTHERN AMERICA,749552058.0,Start,38.19
Jeff Rose,Canada,NORTHERN AMERICA,750062937.0,Start,38.19
Jacob Æmilius Irving,Canada,NORTHERN AMERICA,750436001.0,Start,38.19
John N. Anderson,Canada,NORTHERN AMERICA,751176274.0,Stub,38.19
Arthur S. Mifflin,Canada,NORTHERN AMERICA,751807970.0,Stub,38.19
Wallace House (politician),Canada,NORTHERN AMERICA,751987164.0,Start,38.19
Ernie Tate,Canada,NORTHERN AMERICA,752068111.0,Start,38.19
Yvon Dumont,Canada,NORTHERN AMERICA,753367995.0,C,38.19
James Cockburn (politician),Canada,NORTHERN AMERICA,753379799.0,Start,38.19
Firmin Monestime,Canada,NORTHERN AMERICA,755386512.0,Start,38.19
Elmer Knutson,Canada,NORTHERN AMERICA,756279684.0,Start,38.19
Ray Kingsmith,Canada,NORTHERN AMERICA,756291644.0,Start,38.19
David Smith (Quebec politician),Canada,NORTHERN AMERICA,756551426.0,Stub,38.19
Frantz Benjamin,Canada,NORTHERN AMERICA,756552638.0,Stub,38.19
Irving Gerstein,Canada,NORTHERN AMERICA,756554677.0,Start,38.19
Jonathan Valois,Canada,NORTHERN AMERICA,756555976.0,Stub,38.19
Leo Kolber,Canada,NORTHERN AMERICA,756556561.0,Start,38.19
Ovid Jackson,Canada,NORTHERN AMERICA,756558693.0,Stub,38.19
Richard Marceau,Canada,NORTHERN AMERICA,756570254.0,Start,38.19
Russell Copeman,Canada,NORTHERN AMERICA,756570822.0,Start,38.19
Yoine Goldstein,Canada,NORTHERN AMERICA,756572403.0,Start,38.19
Keith Goulet,Canada,NORTHERN AMERICA,756574108.0,Stub,38.19
Ovide Alakannuark,Canada,NORTHERN AMERICA,756585976.0,Stub,38.19
Ron Elliott (politician),Canada,NORTHERN AMERICA,756585982.0,Stub,38.19
David Iqaqrialu,Canada,NORTHERN AMERICA,756585983.0,Stub,38.19
Patterk Netser,Canada,NORTHERN AMERICA,756585988.0,Stub,38.19
Donald Havioyak,Canada,NORTHERN AMERICA,756585989.0,Stub,38.19
Kevin O'Brien (Nunavut politician),Canada,NORTHERN AMERICA,756585996.0,Start,38.19
Samuel Nuqingaq,Canada,NORTHERN AMERICA,756585998.0,Start,38.19
Daniel Shewchuk,Canada,NORTHERN AMERICA,756585999.0,Stub,38.19
Hezakiah Oshutapik,Canada,NORTHERN AMERICA,756586002.0,Stub,38.19
David Chudnovsky (politician),Canada,NORTHERN AMERICA,756587157.0,Start,38.19
Doug Oldford,Canada,NORTHERN AMERICA,756587370.0,Stub,38.19
Kevin Menicoche,Canada,NORTHERN AMERICA,756588884.0,Stub,38.19
Lindsay Blackett,Canada,NORTHERN AMERICA,756588999.0,Start,38.19
Stelman Flynn,Canada,NORTHERN AMERICA,756591021.0,Stub,38.19
Anita Neville,Canada,NORTHERN AMERICA,756764820.0,Start,38.19
Erminie Cohen,Canada,NORTHERN AMERICA,756793754.0,Start,38.19
Monique Richard,Canada,NORTHERN AMERICA,756827167.0,Stub,38.19
Vivian Barbot,Canada,NORTHERN AMERICA,756833298.0,Start,38.19
Walt Secord,Canada,NORTHERN AMERICA,756994842.0,Stub,38.19
Esther Shiner,Canada,NORTHERN AMERICA,757340941.0,B,38.19
Peter Kilabuk,Canada,NORTHERN AMERICA,757841167.0,Stub,38.19
Steve Mantis,Canada,NORTHERN AMERICA,758196830.0,C,38.19
Thomas Malone (politician),Canada,NORTHERN AMERICA,758368304.0,Start,38.19
Pierre Sévigny,Canada,NORTHERN AMERICA,758498194.0,Start,38.19
Vance Badawey,Canada,NORTHERN AMERICA,758814005.0,Start,38.19
Joseph Cohen,Canada,NORTHERN AMERICA,759068429.0,Stub,38.19
Edward Barron Chandler,Canada,NORTHERN AMERICA,759216527.0,Start,38.19
Christin Milloy,Canada,NORTHERN AMERICA,759365933.0,Start,38.19
Gerry Organ,Canada,NORTHERN AMERICA,759441852.0,Stub,38.19
Jobie Nutarak,Canada,NORTHERN AMERICA,760183672.0,Stub,38.19
Cuthbert Grant,Canada,NORTHERN AMERICA,760716476.0,C,38.19
Samuel Leonard Tilley,Canada,NORTHERN AMERICA,760733809.0,C,38.19
Norman Yakeleya,Canada,NORTHERN AMERICA,761104451.0,Stub,38.19
Edward Palmer (Canadian politician),Canada,NORTHERN AMERICA,761604965.0,Start,38.19
André-Gilles Fortin,Canada,NORTHERN AMERICA,761630386.0,Stub,38.19
Stanley G. Grizzle,Canada,NORTHERN AMERICA,761737356.0,Start,38.19
Janine Krieber,Canada,NORTHERN AMERICA,762182031.0,Start,38.19
J. Trevor Morgan,Canada,NORTHERN AMERICA,763591385.0,Stub,38.19
Robert B. Dickey,Canada,NORTHERN AMERICA,763667690.0,Start,38.19
Elizabeth Ball,Canada,NORTHERN AMERICA,764121172.0,Start,38.19
Edgar Leduc,Canada,NORTHERN AMERICA,764210531.0,C,38.19
Eric Berntson,Canada,NORTHERN AMERICA,764319651.0,Start,38.19
Alvin Curling,Canada,NORTHERN AMERICA,764712203.0,C,38.19
Charles Nolin,Canada,NORTHERN AMERICA,764751927.0,Stub,38.19
Don Luzzi,Canada,NORTHERN AMERICA,764911059.0,Start,38.19
Moses Appaqaq,Canada,NORTHERN AMERICA,764967572.0,Stub,38.19
Laurier LaPierre,Canada,NORTHERN AMERICA,765860301.0,Start,38.19
Thomas McNabb,Canada,NORTHERN AMERICA,765882998.0,Stub,38.19
Richard Kroft,Canada,NORTHERN AMERICA,766192534.0,Start,38.19
William Cecil Ross,Canada,NORTHERN AMERICA,766256645.0,Start,38.19
John Christian Schultz,Canada,NORTHERN AMERICA,766314013.0,C,38.19
Lawrence Bergman,Canada,NORTHERN AMERICA,766389101.0,Start,38.19
Saul Polo,Canada,NORTHERN AMERICA,766438067.0,Stub,38.19
Marc Tanguay,Canada,NORTHERN AMERICA,766439638.0,Stub,38.19
Henri Bourassa,Canada,NORTHERN AMERICA,766910246.0,C,38.19
Kathryn Cholette,Canada,NORTHERN AMERICA,767393654.0,Stub,38.19
Marie Tifo,Canada,NORTHERN AMERICA,768559614.0,Start,38.19
Scott Reid (Newfoundland and Labrador politician),Canada,NORTHERN AMERICA,768764874.0,Stub,38.19
David Shepherd (Canadian politician),Canada,NORTHERN AMERICA,768786587.0,Stub,38.19
Bob Lagassé,Canada,NORTHERN AMERICA,768810456.0,Stub,38.19
